"Games_Played","Games_Started","Goals","Assists","SHOTS","SHOTS_ON_TARGET","Game_Winning_Goals","HmG","RdG","G_90min","Games_Winning_Assists","OFF","Shots_on_Goals_Percent","Target"
0.393939393939394,0.294117647058824,0.0882352941176471,0.0769230769230769,0.133333333333333,0.118421052631579,0,0.0909090909090909,0.0625,0.00733333333333333,0,0.024390243902439,0.36,0
0.666666666666667,0.529411764705882,0.0882352941176471,0.153846153846154,0.166666666666667,0.131578947368421,0.0909090909090909,0.0909090909090909,0.0625,0.00377777777777778,0.125,0.024390243902439,0.3226,1
0.939393939393939,0.823529411764706,0.235294117647059,0.115384615384615,0.322222222222222,0.263157894736842,0.0909090909090909,0.272727272727273,0.125,0.00644444444444444,0.375,0.414634146341463,0.339,1
0.0606060606060606,0.0882352941176471,0,0,0.0111111111111111,0.0131578947368421,0,0,0,0,0,0,0.3333,0
0.424242424242424,0.411764705882353,0.0294117647058824,0.115384615384615,0.0888888888888889,0.0394736842105263,0,0.0454545454545455,0,0.00177777777777778,0.125,0.0121951219512195,0.1765,1
0.515151515151515,0.441176470588235,0.205882352941176,0.115384615384615,0.244444444444444,0.315789473684211,0.181818181818182,0.227272727272727,0.125,0.0102222222222222,0.25,0.121951219512195,0.5333,1
0.636363636363636,0.205882352941176,0.0294117647058824,0.0769230769230769,0.0777777777777778,0.105263157894737,0,0.0454545454545455,0,0.00244444444444444,0,0.0975609756097561,0.5333,0
0.666666666666667,0.411764705882353,0.0294117647058824,0.0384615384615385,0.222222222222222,0.315789473684211,0,0,0.0625,0.00133333333333333,0.125,0.158536585365854,0.5854,1
0.515151515151515,0.529411764705882,0,0,0.00555555555555556,0.0131578947368421,0,0,0,0,0,0,0.5,1
0.848484848484849,0.823529411764706,0.411764705882353,0.115384615384615,0.416666666666667,0.486842105263158,0.272727272727273,0.409090909090909,0.3125,0.0113333333333333,0.125,0.304878048780488,0.4868,1
0.0909090909090909,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0
0.0606060606060606,0.0588235294117647,0,0,0,0.0131578947368421,0,0,0,0,0,0,1,0
0.121212121212121,0.147058823529412,0,0,0,0,0,0,0,0,0,0,0,0
0.757575757575758,0.764705882352941,0.0294117647058824,0.153846153846154,0.0555555555555556,0.0657894736842105,0.0909090909090909,0,0.0625,0.000888888888888889,0,0,0.4545,1
0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,1,0
0.0303030303030303,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0
0.454545454545455,0.411764705882353,0.0882352941176471,0.153846153846154,0.155555555555556,0.171052631578947,0,0.136363636363636,0,0.00511111111111111,0.125,0.121951219512195,0.4483,1
0.515151515151515,0.235294117647059,0,0,0.0166666666666667,0,0,0,0,0,0,0.0121951219512195,0,0
0.363636363636364,0.323529411764706,0.0294117647058824,0.461538461538462,0.161111111111111,0.157894736842105,0,0.0454545454545455,0,0.002,0.375,0.0365853658536585,0.4,0
0.727272727272727,0.705882352941177,0,0.0769230769230769,0.0388888888888889,0.0394736842105263,0,0,0,0,0.125,0.024390243902439,0.375,1
0.696969696969697,0.411764705882353,0.0588235294117647,0.0384615384615385,0.183333333333333,0.144736842105263,0.0909090909090909,0.0909090909090909,0,0.00311111111111111,0,0.0609756097560976,0.3235,1
0.212121212121212,0.0882352941176471,0,0,0.0111111111111111,0.0263157894736842,0,0,0,0,0,0,0.6667,0
0.242424242424242,0.147058823529412,0,0.0384615384615385,0.0666666666666667,0.0394736842105263,0,0,0,0,0,0.0609756097560976,0.2308,0
0.878787878787879,0.882352941176471,0.0588235294117647,0.115384615384615,0.0666666666666667,0.0921052631578947,0,0.0909090909090909,0,0.00155555555555556,0,0.0365853658536585,0.5385,1
0.606060606060606,0.441176470588235,0.0294117647058824,0.0769230769230769,0.0333333333333333,0.0526315789473684,0.0909090909090909,0.0454545454545455,0,0.00133333333333333,0.125,0.024390243902439,0.5714,1
0.818181818181818,0.647058823529412,0.0588235294117647,0.230769230769231,0.205555555555556,0.105263157894737,0,0.0454545454545455,0.0625,0.002,0.375,0.0853658536585366,0.2105,1
0.666666666666667,0.647058823529412,0,0,0.0277777777777778,0.0394736842105263,0,0,0,0,0,0,0.5,1
0.393939393939394,0.117647058823529,0,0.0384615384615385,0.0277777777777778,0.0131578947368421,0,0,0,0,0,0.0365853658536585,0.1667,0
0.0303030303030303,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0
0.151515151515152,0.0294117647058824,0,0,0.0277777777777778,0.0131578947368421,0,0,0,0,0,0,0.1667,0
0.0303030303030303,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0
0.727272727272727,0.647058823529412,0.0588235294117647,0.192307692307692,0.15,0.0657894736842105,0,0.0454545454545455,0.0625,0.002,0.375,0.0487804878048781,0.1786,1
0.0606060606060606,0.0588235294117647,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0
0.303030303030303,0.235294117647059,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0
0.363636363636364,0.294117647058824,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0
0.666666666666667,0.676470588235294,0.0588235294117647,0.0384615384615385,0.1,0.0657894736842105,0.0909090909090909,0.0454545454545455,0.0625,0.002,0,0.109756097560976,0.2632,1
0.818181818181818,0.705882352941177,0.411764705882353,0.230769230769231,0.483333333333333,0.447368421052632,0.545454545454545,0.363636363636364,0.375,0.0128888888888889,0.125,0.182926829268293,0.3864,1
0.787878787878788,0.794117647058823,0.147058823529412,0.730769230769231,0.144444444444444,0.171052631578947,0.0909090909090909,0.181818181818182,0.0625,0.004,0.625,0.0365853658536585,0.4815,1
0.939393939393939,0.735294117647059,0.0882352941176471,0.230769230769231,0.233333333333333,0.210526315789474,0.0909090909090909,0,0.1875,0.00266666666666667,0.25,0.0487804878048781,0.3721,1
0.727272727272727,0.647058823529412,0.147058823529412,0.115384615384615,0.266666666666667,0.315789473684211,0.181818181818182,0.136363636363636,0.125,0.00555555555555556,0.25,0.146341463414634,0.4898,1
0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0
0,0.0294117647058824,0,0,0.00555555555555556,0.0131578947368421,0,0,0,0,0,0.0487804878048781,0.5,0
0.606060606060606,0.617647058823529,0,0.0384615384615385,0.0611111111111111,0.0263157894736842,0,0,0,0,0,0,0.1667,1
0.0303030303030303,0.0588235294117647,0,0,0.0111111111111111,0,0,0,0,0,0,0.024390243902439,0,0
0.0303030303030303,0.0588235294117647,0,0,0.0111111111111111,0.0263157894736842,0,0,0,0,0,0,0.6667,0
0.333333333333333,0.264705882352941,0,0.0384615384615385,0,0,0,0,0,0,0.125,0.0121951219512195,0,0
0.121212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0
0.575757575757576,0.470588235294118,0,0,0.0333333333333333,0.0131578947368421,0,0,0,0,0,0,0.1429,1
0.787878787878788,0.382352941176471,0,0.153846153846154,0.344444444444444,0.210526315789474,0,0,0,0,0.125,0.207317073170732,0.254,1
0.454545454545455,0.117647058823529,0.0588235294117647,0.0769230769230769,0.0666666666666667,0.0657894736842105,0,0,0.125,0.00844444444444445,0.125,0.0121951219512195,0.3846,0
0.0303030303030303,0.0588235294117647,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0
0.909090909090909,0.705882352941177,0.235294117647059,0.153846153846154,0.227777777777778,0.263157894736842,0.272727272727273,0.0909090909090909,0.375,0.00733333333333333,0.125,0.280487804878049,0.4762,1
0.242424242424242,0.235294117647059,0.0294117647058824,0,0.0166666666666667,0.0131578947368421,0,0.0454545454545455,0,0.00244444444444444,0,0,0.25,0
0.272727272727273,0.147058823529412,0,0,0,0,0,0,0,0,0,0,0,0
0.96969696969697,0.970588235294118,0.117647058823529,0.538461538461538,0.355555555555556,0.276315789473684,0.272727272727273,0.181818181818182,0,0.00266666666666667,0.5,0.0609756097560976,0.3231,1
0.393939393939394,0.411764705882353,0.323529411764706,0.0384615384615385,0.194444444444444,0.25,0.363636363636364,0.363636363636364,0.1875,0.0177777777777778,0,0.195121951219512,0.5278,1
0.878787878787879,0.882352941176471,0.0588235294117647,0.0769230769230769,0.0666666666666667,0.0657894736842105,0,0.0454545454545455,0.0625,0.00155555555555556,0.25,0,0.3846,1
0.424242424242424,0.411764705882353,0,0,0.0111111111111111,0.0131578947368421,0,0,0,0,0,0,0.3333,1
0.333333333333333,0.117647058823529,0.0588235294117647,0,0.0444444444444444,0.0921052631578947,0.0909090909090909,0.0909090909090909,0,0.00911111111111111,0,0.170731707317073,0.7778,0
0.0303030303030303,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0
0.515151515151515,0.294117647058824,0.176470588235294,0.0769230769230769,0.227777777777778,0.276315789473684,0.0909090909090909,0.0454545454545455,0.3125,0.0124444444444444,0,0.0853658536585366,0.5,0
1,1,0.0294117647058824,0.115384615384615,0.0833333333333333,0.0921052631578947,0.0909090909090909,0,0.0625,0.000666666666666667,0.25,0.024390243902439,0.4375,1
0,0.0294117647058824,0,0,0.00555555555555556,0.0263157894736842,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0303030303030303,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,1,0
0.878787878787879,0.617647058823529,0.0882352941176471,0.192307692307692,0.244444444444444,0.157894736842105,0.181818181818182,0.0909090909090909,0.0625,0.00311111111111111,0.25,0.0487804878048781,0.2667,1
0.878787878787879,0.852941176470588,0.205882352941176,0.5,0.338888888888889,0.302631578947368,0,0.136363636363636,0.25,0.00555555555555556,0.25,0.426829268292683,0.371,1
0.575757575757576,0.529411764705882,0.0588235294117647,0.0769230769230769,0.0611111111111111,0.0789473684210526,0,0,0.125,0.00244444444444444,0.125,0.0121951219512195,0.5,1
0.0303030303030303,0.0588235294117647,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0
0.242424242424242,0.176470588235294,0.0294117647058824,0,0.0111111111111111,0.0131578947368421,0.0909090909090909,0.0454545454545455,0,0.00444444444444444,0,0,0.3333,0
0.121212121212121,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0
0.333333333333333,0.352941176470588,0,0,0.0277777777777778,0.0263157894736842,0,0,0,0,0,0,0.3333,0
0.0606060606060606,0.0882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
0.151515151515152,0.176470588235294,0.0294117647058824,0.0769230769230769,0.0222222222222222,0.0263157894736842,0.0909090909090909,0.0454545454545455,0,0.00333333333333333,0.125,0,0.4,0
0.545454545454545,0.264705882352941,0.117647058823529,0.192307692307692,0.155555555555556,0.171052631578947,0.0909090909090909,0.0454545454545455,0.1875,0.00911111111111111,0.125,0.0365853658536585,0.4483,0
0.939393939393939,0.941176470588235,0.117647058823529,0.346153846153846,0.2,0.210526315789474,0.181818181818182,0.181818181818182,0,0.00288888888888889,0.375,0.0853658536585366,0.4324,1
0.848484848484849,0.823529411764706,0.0588235294117647,0.307692307692308,0.15,0.197368421052632,0.0909090909090909,0.0909090909090909,0,0.00155555555555556,0.125,0.0487804878048781,0.5357,1
0.242424242424242,0.205882352941176,0.0588235294117647,0.0769230769230769,0.0833333333333333,0.131578947368421,0,0.0909090909090909,0,0.00822222222222222,0,0.0609756097560976,0.625,0
0.575757575757576,0.411764705882353,0.0588235294117647,0.269230769230769,0.138888888888889,0.0921052631578947,0,0.0909090909090909,0,0.00333333333333333,0,0.0365853658536585,0.2692,1
0.333333333333333,0.235294117647059,0.117647058823529,0.0769230769230769,0.122222222222222,0.118421052631579,0.181818181818182,0.0909090909090909,0.125,0.0115555555555556,0.125,0,0.3913,0
0.0606060606060606,0.0882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
0.787878787878788,0.558823529411765,0.0882352941176471,0.0769230769230769,0.122222222222222,0.144736842105263,0.0909090909090909,0.0454545454545455,0.125,0.00377777777777778,0.125,0.0365853658536585,0.4783,1
0.0909090909090909,0.0294117647058824,0,0,0.0222222222222222,0.0526315789473684,0,0,0,0,0,0,0.8,0
0.0303030303030303,0.0588235294117647,0,0,0,0.0131578947368421,0,0,0,0,0,0,1,0
0.878787878787879,0.882352941176471,0,0,0.05,0.0263157894736842,0,0,0,0,0,0,0.2,1
0.575757575757576,0.588235294117647,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,1
0.121212121212121,0.147058823529412,0.0588235294117647,0.0769230769230769,0.0666666666666667,0.0921052631578947,0,0.0454545454545455,0.0625,0.00844444444444445,0.125,0.0365853658536585,0.5385,0
0.939393939393939,0.882352941176471,0.176470588235294,0.769230769230769,0.216666666666667,0.25,0,0.181818181818182,0.125,0.00466666666666667,0.875,0.0731707317073171,0.475,1
0.424242424242424,0.294117647058824,0,0.0384615384615385,0.0166666666666667,0,0,0,0,0,0,0,0,0
0.545454545454545,0.176470588235294,0.0588235294117647,0.0769230769230769,0.111111111111111,0.118421052631579,0,0.0454545454545455,0.0625,0.00577777777777778,0,0.0121951219512195,0.4286,0
0.696969696969697,0.617647058823529,0.0882352941176471,0.115384615384615,0.0888888888888889,0.144736842105263,0.0909090909090909,0.136363636363636,0,0.00377777777777778,0.125,0.024390243902439,0.6471,1
0.121212121212121,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0
0.0606060606060606,0.0882352941176471,0,0,0.00555555555555556,0.0131578947368421,0,0,0,0,0,0,0.5,0
0.484848484848485,0.323529411764706,0,0,0.0388888888888889,0,0,0,0,0,0,0,0,0
0.757575757575758,0.705882352941177,0.0882352941176471,0.115384615384615,0.2,0.223684210526316,0,0.0909090909090909,0.0625,0.00288888888888889,0.125,0.024390243902439,0.4595,1
0.848484848484849,0.470588235294118,0.0588235294117647,0.0769230769230769,0.0611111111111111,0.0526315789473684,0.0909090909090909,0.0454545454545455,0.0625,0.00266666666666667,0,0.0121951219512195,0.3333,1
0.242424242424242,0.117647058823529,0.0294117647058824,0,0.0444444444444444,0.0394736842105263,0,0,0.0625,0.00533333333333333,0,0.024390243902439,0.3333,0
0.787878787878788,0.764705882352941,0,0.0769230769230769,0.2,0.0921052631578947,0,0,0,0,0,0.0121951219512195,0.1892,1
0.0303030303030303,0.0294117647058824,0,0.0384615384615385,0,0,0,0,0,0,0.125,0,0,0
0.0303030303030303,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0
0.333333333333333,0.235294117647059,0,0.0384615384615385,0.0111111111111111,0.0131578947368421,0,0,0,0,0,0.0121951219512195,0.3333,0
0.909090909090909,0.911764705882353,0.0882352941176471,0.0769230769230769,0.2,0.118421052631579,0,0.0454545454545455,0.125,0.00222222222222222,0,0,0.2432,1
0.363636363636364,0.176470588235294,0.0294117647058824,0.0384615384615385,0.0777777777777778,0.0657894736842105,0,0,0.0625,0.00311111111111111,0.125,0.024390243902439,0.3333,0
0.636363636363636,0.147058823529412,0,0,0.05,0.0263157894736842,0,0,0,0,0,0.0121951219512195,0.2,0
0.121212121212121,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0
0.242424242424242,0.0294117647058824,0,0,0.0222222222222222,0.0131578947368421,0,0,0,0,0,0.024390243902439,0.2,0
0.0606060606060606,0.0882352941176471,0,0.0384615384615385,0.0111111111111111,0.0263157894736842,0,0,0,0,0.125,0.0121951219512195,0.6667,0
0.666666666666667,0.676470588235294,0,0.0769230769230769,0.0277777777777778,0,0,0,0,0,0,0.0121951219512195,0,1
0.727272727272727,0.382352941176471,0,0,0.0944444444444444,0.105263157894737,0,0,0,0,0,0,0.4444,1
0.212121212121212,0.235294117647059,0,0,0.0166666666666667,0.0131578947368421,0,0,0,0,0,0,0.25,0
0,0.0294117647058824,0,0.0384615384615385,0.0166666666666667,0,0,0,0,0,0,0,0,0
0,0.0294117647058824,0,0,0.00555555555555556,0.0131578947368421,0,0,0,0,0,0,0.5,0
0.727272727272727,0.411764705882353,0,0.0384615384615385,0.0722222222222222,0.0526315789473684,0,0,0,0,0.125,0.024390243902439,0.2857,1
0.0909090909090909,0.117647058823529,0,0.0384615384615385,0.0111111111111111,0.0263157894736842,0,0,0,0,0,0.0975609756097561,0.6667,0
0.515151515151515,0.382352941176471,0,0.115384615384615,0.0166666666666667,0.0394736842105263,0,0,0,0,0.125,0,0.75,1
0.818181818181818,0.735294117647059,0.0882352941176471,0.307692307692308,0.194444444444444,0.171052631578947,0,0.0909090909090909,0.0625,0.00311111111111111,0.375,0.0731707317073171,0.3611,1
0.0303030303030303,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0
0.121212121212121,0.0294117647058824,0,0,0,0.0131578947368421,0,0,0,0,0,0,1,0
0.727272727272727,0.588235294117647,0,0,0.0777777777777778,0.0526315789473684,0,0,0,0,0,0.0121951219512195,0.2667,1
0.757575757575758,0.588235294117647,0.147058823529412,0.115384615384615,0.183333333333333,0.210526315789474,0.0909090909090909,0.136363636363636,0.125,0.00555555555555556,0.125,0,0.4706,1
0.0909090909090909,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0
0.0606060606060606,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0
0.363636363636364,0.294117647058824,0.117647058823529,0.115384615384615,0.361111111111111,0.355263157894737,0.181818181818182,0.181818181818182,0,0.00777777777777778,0.125,0.219512195121951,0.4091,0
0.575757575757576,0.588235294117647,0.0588235294117647,0.423076923076923,0.244444444444444,0.223684210526316,0,0.0454545454545455,0.0625,0.00222222222222222,0.375,0.0121951219512195,0.3778,1
0.727272727272727,0.411764705882353,0,0,0.0166666666666667,0.0131578947368421,0,0,0,0,0,0,0.25,1
0.636363636363636,0.647058823529412,0,0.0384615384615385,0.0722222222222222,0.0394736842105263,0,0,0,0,0,0.0121951219512195,0.2143,1
0.96969696969697,0.911764705882353,0.0294117647058824,0.153846153846154,0.127777777777778,0.0921052631578947,0,0,0.0625,0.000888888888888889,0.375,0.0487804878048781,0.2917,1
0.0303030303030303,0.0588235294117647,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0
0.818181818181818,0.764705882352941,0.0588235294117647,0.115384615384615,0.0555555555555556,0.0789473684210526,0,0.0454545454545455,0.0625,0.00177777777777778,0,0,0.5455,1
0.484848484848485,0.176470588235294,0,0.0384615384615385,0.0333333333333333,0,0,0,0,0,0,0.0121951219512195,0,0
0.939393939393939,0.823529411764706,0.382352941176471,0.307692307692308,0.505555555555556,0.394736842105263,0.454545454545455,0.454545454545455,0.1875,0.0102222222222222,0.5,0.170731707317073,0.3261,1
0.545454545454545,0.441176470588235,0,0.0769230769230769,0.0388888888888889,0.0394736842105263,0,0,0,0,0.125,0.0121951219512195,0.375,1
0.484848484848485,0.441176470588235,0,0,0.0166666666666667,0.0263157894736842,0,0,0,0,0,0,0.5,1
0.818181818181818,0.823529411764706,0.0882352941176471,0.115384615384615,0.266666666666667,0.276315789473684,0,0.0454545454545455,0.125,0.00244444444444444,0.125,0,0.4286,1
0.0606060606060606,0.0588235294117647,0,0,0.00555555555555556,0.0131578947368421,0,0,0,0,0,0,0.5,0
0.0909090909090909,0.117647058823529,0,0.0384615384615385,0.0222222222222222,0.0263157894736842,0,0,0,0,0.125,0.0121951219512195,0.4,0
0.878787878787879,0.882352941176471,0.147058823529412,0.653846153846154,0.205555555555556,0.236842105263158,0,0.136363636363636,0.125,0.00377777777777778,1,0.0609756097560976,0.4737,1
0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0
0.303030303030303,0.294117647058824,0.0294117647058824,0.0384615384615385,0.0388888888888889,0.0526315789473684,0.0909090909090909,0.0454545454545455,0,0.00222222222222222,0.125,0,0.5,0
0.878787878787879,0.764705882352941,0.0882352941176471,0.346153846153846,0.172222222222222,0.131578947368421,0.0909090909090909,0,0.1875,0.00244444444444444,0.375,0.0609756097560976,0.3125,1
0.181818181818182,0.117647058823529,0.117647058823529,0.0384615384615385,0.116666666666667,0.131578947368421,0.0909090909090909,0.181818181818182,0,0.0188888888888889,0,0.0121951219512195,0.4545,0
0.151515151515152,0.176470588235294,0.0294117647058824,0.0384615384615385,0.0444444444444444,0.0657894736842105,0,0,0.0625,0.00377777777777778,0.125,0,0.5556,0
0.212121212121212,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0
0.727272727272727,0.735294117647059,0.147058823529412,0.0769230769230769,0.311111111111111,0.223684210526316,0.0909090909090909,0.136363636363636,0.125,0.00444444444444444,0,0.0487804878048781,0.2982,1
0.666666666666667,0.647058823529412,0.294117647058824,0.269230769230769,0.566666666666667,0.631578947368421,0.454545454545455,0.227272727272727,0.3125,0.01,0.125,0.451219512195122,0.466,1
0.787878787878788,0.794117647058823,0.0882352941176471,0,0.0777777777777778,0.0657894736842105,0,0.136363636363636,0,0.00244444444444444,0,0.024390243902439,0.3333,1
0.303030303030303,0.117647058823529,0.0294117647058824,0.0384615384615385,0.05,0.0657894736842105,0,0,0.0625,0.00422222222222222,0,0,0.5,0
0.272727272727273,0.264705882352941,0.0294117647058824,0,0.0111111111111111,0.0263157894736842,0,0.0454545454545455,0,0.00266666666666667,0,0,0.6667,0
0.0909090909090909,0.117647058823529,0,0.0384615384615385,0.0277777777777778,0.0131578947368421,0,0,0,0,0,0.024390243902439,0.1667,0
0.0303030303030303,0,0.0588235294117647,0,0.0222222222222222,0.0526315789473684,0,0.0909090909090909,0,0.0366666666666667,0,0.0121951219512195,0.8,0
0.757575757575758,0.588235294117647,0.411764705882353,0.115384615384615,0.294444444444444,0.421052631578947,0.545454545454545,0.5,0.1875,0.0168888888888889,0,0.24390243902439,0.5926,1
0.878787878787879,0.794117647058823,0.352941176470588,0.346153846153846,0.594444444444444,0.552631578947368,0.454545454545455,0.136363636363636,0.5625,0.0104444444444444,0.25,0.207317073170732,0.3889,1
0.636363636363636,0.5,0.117647058823529,0,0.15,0.118421052631579,0,0.136363636363636,0.0625,0.006,0,0.24390243902439,0.3214,1
0.0909090909090909,0.117647058823529,0,0.0384615384615385,0.00555555555555556,0.0131578947368421,0,0,0,0,0,0,0.5,0
0.0606060606060606,0.0882352941176471,0.0588235294117647,0,0.0555555555555556,0.0657894736842105,0,0,0.125,0.0133333333333333,0,0.0853658536585366,0.4545,0
0.151515151515152,0.0882352941176471,0,0,0.05,0.0657894736842105,0,0,0,0,0,0,0.5,0
0.484848484848485,0.411764705882353,0.0294117647058824,0.0384615384615385,0.0444444444444444,0.0394736842105263,0,0.0454545454545455,0,0.00177777777777778,0.125,0.024390243902439,0.3333,1
0.696969696969697,0.705882352941177,0.294117647058824,0.269230769230769,0.416666666666667,0.434210526315789,0.454545454545455,0.227272727272727,0.3125,0.01,0,0.231707317073171,0.4342,1
0.575757575757576,0.529411764705882,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,1
0.0303030303030303,0.0588235294117647,0.0294117647058824,0,0,0.0131578947368421,0.0909090909090909,0,0.0625,0.0166666666666667,0,0.0121951219512195,1,0
0.515151515151515,0.5,0.0294117647058824,0.0384615384615385,0.0111111111111111,0.0131578947368421,0.0909090909090909,0.0454545454545455,0,0.00133333333333333,0,0,0.3333,1
0.424242424242424,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0
0.303030303030303,0.0294117647058824,0,0,0.0222222222222222,0.0131578947368421,0,0,0,0,0,0.0121951219512195,0.2,0
0.0303030303030303,0.0588235294117647,0,0,0.00555555555555556,0.0131578947368421,0,0,0,0,0,0,0.5,0
0.181818181818182,0.117647058823529,0.0294117647058824,0.0384615384615385,0.0277777777777778,0.0394736842105263,0,0.0454545454545455,0,0.00555555555555556,0,0,0.5,0
0.727272727272727,0.735294117647059,0.0588235294117647,0.115384615384615,0.105555555555556,0.105263157894737,0,0.0909090909090909,0,0.00177777777777778,0.25,0.0365853658536585,0.4,1
0.181818181818182,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294117647058824,0.0294117647058824,0,0,0.0131578947368421,0,0,0.0625,0.0166666666666667,0,0,1,0
0.666666666666667,0.617647058823529,0.0294117647058824,0.115384615384615,0.161111111111111,0.118421052631579,0.0909090909090909,0.0454545454545455,0,0.00111111111111111,0,0,0.3,1
0.606060606060606,0.529411764705882,0,0.0769230769230769,0.0333333333333333,0.0263157894736842,0,0,0,0,0,0,0.2857,1
0.848484848484849,0.794117647058823,0.0294117647058824,0,0.0166666666666667,0.0263157894736842,0.0909090909090909,0.0454545454545455,0,0.000888888888888889,0,0,0.5,1
0.848484848484849,0.852941176470588,0.441176470588235,0.0384615384615385,0.522222222222222,0.421052631578947,0.363636363636364,0.272727272727273,0.5625,0.012,0.125,0.231707317073171,0.3368,1
0.757575757575758,0.764705882352941,0.0294117647058824,0.0384615384615385,0.0722222222222222,0.0657894736842105,0,0,0.0625,0.000888888888888889,0,0.0121951219512195,0.3571,1
0.424242424242424,0.117647058823529,0.0294117647058824,0,0.0555555555555556,0.0394736842105263,0,0,0.0625,0.00333333333333333,0,0.0121951219512195,0.2727,0
0.454545454545455,0.264705882352941,0.147058823529412,0.0384615384615385,0.138888888888889,0.184210526315789,0.0909090909090909,0.136363636363636,0.125,0.0128888888888889,0,0.146341463414634,0.5385,0
0.939393939393939,0.823529411764706,0.0588235294117647,0.423076923076923,0.216666666666667,0.184210526315789,0.181818181818182,0.0909090909090909,0,0.00177777777777778,0.375,0.0731707317073171,0.35,1
0.121212121212121,0.117647058823529,0,0.0769230769230769,0.0611111111111111,0.0921052631578947,0,0,0,0,0.25,0.0121951219512195,0.5833,0
0.0606060606060606,0.0882352941176471,0,0,0.0111111111111111,0.0131578947368421,0,0,0,0,0,0,0.3333,0
0.636363636363636,0.382352941176471,0.0882352941176471,0.115384615384615,0.222222222222222,0.197368421052632,0,0.0454545454545455,0.125,0.00511111111111111,0.25,0.146341463414634,0.3659,1
0.0909090909090909,0.117647058823529,0.0882352941176471,0.0384615384615385,0.0944444444444444,0.105263157894737,0.0909090909090909,0.0909090909090909,0.0625,0.0142222222222222,0,0,0.4444,0
0.0606060606060606,0.0588235294117647,0,0,0.00555555555555556,0.0131578947368421,0,0,0,0,0,0.024390243902439,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.727272727272727,0.470588235294118,0.0294117647058824,0.115384615384615,0.0777777777777778,0.0921052631578947,0,0.0454545454545455,0,0.00133333333333333,0.25,0.0121951219512195,0.4667,1
0.545454545454545,0.411764705882353,0.0588235294117647,0.115384615384615,0.0666666666666667,0.0921052631578947,0,0,0.125,0.00311111111111111,0.125,0.0121951219512195,0.5385,1
0.0606060606060606,0.0588235294117647,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0
0.757575757575758,0.764705882352941,0.0294117647058824,0.384615384615385,0.216666666666667,0.144736842105263,0,0,0.0625,0.000888888888888889,0.625,0.0121951219512195,0.275,1
0.636363636363636,0.617647058823529,0.235294117647059,0.115384615384615,0.377777777777778,0.434210526315789,0.181818181818182,0.272727272727273,0.125,0.00911111111111111,0,0.402439024390244,0.4783,1
0.757575757575758,0.441176470588235,0.382352941176471,0.0384615384615385,0.266666666666667,0.421052631578947,0.272727272727273,0.363636363636364,0.3125,0.0164444444444444,0,0.463414634146341,0.6531,1
0,0.0294117647058824,0,0,0,0.0131578947368421,0,0,0,0,0,0,1,0
0.121212121212121,0.147058823529412,0,0.0769230769230769,0.0611111111111111,0.0131578947368421,0,0,0,0,0.125,0.0121951219512195,0.0833,0
0.575757575757576,0.117647058823529,0.0294117647058824,0.0769230769230769,0.05,0.0526315789473684,0,0,0.0625,0.004,0,0.0853658536585366,0.4,0
0.666666666666667,0.676470588235294,0.0294117647058824,0.192307692307692,0.0833333333333333,0.0526315789473684,0,0,0.0625,0.000888888888888889,0.125,0,0.25,1
0.303030303030303,0.147058823529412,0,0,0.0111111111111111,0.0131578947368421,0,0,0,0,0,0,0.3333,0
